4013,鲜花琥珀,item_4013,item_des_4013,collection2_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4013,,0,-1,[]
4014,帝王蝶,item_4014,item_des_4014,collection4_item1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4014,,0,-1,[]
4015,长尾凤蝶,item_4015,item_des_4015,collection4_item2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4015,,0,-1,[]
4016,光明女神蝶,item_4016,item_des_4016,collection4_item3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4016,,0,-1,[]
4017,阴阳蝶,item_4017,item_des_4017,collection4_item4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4017,,0,-1,[]
4018,玫瑰水晶眼蝶,item_4018,item_des_4018,collection4_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4018,,0,-1,[]
4019,祭司圣铃,item_4019,item_des_4019,collection8_item1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4019,,0,-1,[]
4020,祭司面具,item_4020,item_des_4020,collection8_item2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4020,,0,-1,[]
4021,祭司项链,item_4021,item_des_4021,collection8_item3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4021,,0,-1,[]
4022,祭司戒指,item_4022,item_des_4022,collection8_item4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4022,,0,-1,[]
4023,祭司法杖,item_4023,item_des_4023,collection8_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4023,,0,-1,[]
4024,彩鳞片,item_4024,item_des_4024,collection3_item1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4024,,0,-1,[]
4025,红鳞片,item_4025,item_des_4025,collection3_item2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4025,,0,-1,[]
4026,绿鳞片,item_4026,item_des_4026,collection3_item3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4026,,0,-1,[]
4027,黄鳞片,item_4027,item_des_4027,collection3_item4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4027,,0,-1,[]
4028,紫鳞片,item_4028,item_des_4028,collection3_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4028,,0,-1,[]
4029,燧石,item_4029,item_des_4029,collection7_item1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4029,,0,-1,[]
4030,箭羽,item_4030,item_des_4030,collection7_item2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4030,,0,-1,[]
4031,手灯,item_4031,item_des_4031,collection7_item3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4031,,0,-1,[]
4032,盾牌,item_4032,item_des_4032,collection7_item4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4032,,0,-1,[]
4033,绳索,item_4033,item_des_4033,collection7_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4033,,0,-1,[]
4034,水晶头骨,item_4034,item_des_4034,collection6_item1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4034,,0,-1,[]
4035,符文石碑,item_4035,item_des_4035,collection6_item2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4035,,0,-1,[]
4036,龙爪,item_4036,item_des_4036,collection6_item3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4036,,0,-1,[]
4037,灵龛,item_4037,item_des_4037,collection6_item4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4037,,0,-1,[]
4038,神秘骨角,item_4038,item_des_4038,collection6_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4038,,0,-1,[]
4039,珍珠,item_4039,item_des_4039,collection5_item1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4039,,0,-1,[]
4040,珊瑚,item_4040,item_des_4040,collection5_item2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4040,,0,-1,[]
4041,水母,item_4041,item_des_4041,collection5_item3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4041,,0,-1,[]
4042,海马,item_4042,item_des_4042,collection5_item4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4042,,0,-1,[]
4043,鱼,item_4043,item_des_4043,collection5_item5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4043,,0,-1,[]
4044,红色浆果,item_4044,item_des_4044,item_story_redfruit,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4044,,0,-1,[]
4045,金币,item_4045,item_des_4045,icon_gold,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4045,,0,-1,[]
4046,龙晶,item_4046,item_des_4046,item_story_dragonstone,13,3,3,0,,0,"[[4003,3]]",0,60,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4046,,0,-1,[]
4047,金色鳞片,item_4047,item_des_4047,item_story_goldscale,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4047,,0,-1,[]
4100,支线1城堡-浆果,item_4100,item_des_4100,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4100,,0,-1,[]
4101,支线1城堡-果汁,item_4101,item_des_4101,item_22AdvIsland_juice,1,-1,10,0,,0,"[[4100,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,0,1,[0],-1,0,[0],item_getway_4101,,0,-1,[]
4102,支线1城堡-野葡萄,item_4102,item_des_4102,item_22AdvIsland_grape,13,3,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4102,,0,-1,[]
4103,支线1城堡-葡萄酒,item_4103,item_des_4103,item_22AdvIsland_wine,13,3,3,0,,0,"[[4102,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4103,,0,-1,[]
4104,支线1城堡-水晶鞋,item_4104,item_des_4104,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4104,,0,-1,[]
4110,支线2森林-鼠尾草,item_4110,item_des_4110,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4110,,0,-1,[]
4111,支线2森林-接骨草,item_4111,item_des_4111,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4111,,0,-1,[]
4112,支线2森林-续骨药水,item_4112,item_des_4112,item_22AdvIsland_wine,13,3,3,0,,0,"[[4111,3]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4112,,0,-1,[]
4113,支线2森林-芸香花,item_4113,item_des_4113,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4113,,0,-1,[]
4120,支线3精灵-能量石,item_4120,item_des_4120,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4120,,0,-1,[]
4121,支线3精灵-藤蔓,item_4121,item_des_4121,item_story13_vines,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4121,,0,-1,[]
4122,支线3精灵-涂鸦碎片,item_4122,item_des_4122,item_story8_notefragments,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4122,,0,-1,[]
4130,支线4女巫-膨胀菇,item_4130,item_des_4130,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4310,,0,-1,[]
4131,支线4女巫-能量晶石,item_4131,item_des_4131,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4311,,0,-1,[]
4132,支线4女巫-还魂草,item_4132,item_des_4132,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4312,,0,-1,[]
4133,支线4女巫-还魂汤,item_4133,item_des_4133,item_22AdvIsland_wine,13,3,3,0,,0,"[[4132,4]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4313,,0,-1,[]
4134,支线4女巫-睡眠草,item_4134,item_des_4134,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4314,4,0,-1,[]
4135,支线4女巫-发光石头,item_4135,item_des_4135,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4315,,0,-1,[]
4136,支线4女巫-月长石,item_4136,item_des_4136,item_story_dragongrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4316,,0,-1,[]
4147,探索5最后的舞会-障碍-魔法晶石,item_4147,item_des_4147,item_sapphire,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4147,,0,-1,[]
4148,探索5最后的舞会-障碍-肥料,item_4148,item_des_4148,item_2210GrandmasFarm_orignstuff,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4148,,0,-1,[]
4149,探索5最后的舞会-障碍-面粉,item_4149,item_des_4149,item_2208DesertPark_flour,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4149,,0,-1,[]
4150,探索5最后的舞会-障碍-糖块,item_4150,item_des_4150,item_2209GhostMansion_candy,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4150,,0,-1,[]
4151,探索5最后的舞会-障碍-骨头,item_4151,item_des_4151,item_story_bone,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4151,,0,-1,[]
4152,探索5最后的舞会-障碍-肉汁,item_4152,item_des_4152,item_story_gravy,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4152,,0,-1,[]
4153,探索5最后的舞会-障碍-布料,item_4153,item_des_4153,item_2205DragonMuseum_plush,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4153,,0,-1,[]
4154,探索5最后的舞会-障碍-蕾丝,item_4154,item_des_4154,item_story_lace,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4154,,0,-1,[]
4155,探索5最后的舞会-老鼠,item_4155,item_des_4155,item_story_mouse,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4155,,0,-1,[]
4156,探索5最后的舞会-蛋糕,item_4156,item_des_4156,item_story_cake,13,3,3,0,,0,"[[4149,4],[4150,4]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4156,,0,-1,[]
4157,探索5最后的舞会-肉骨头,item_4157,item_des_4157,item_story_meatbone,13,3,3,0,,0,"[[4151,2],[4152,1]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4157,,0,-1,[]
4158,探索5最后的舞会-小狗,item_4158,item_des_4158,item_story_dog,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4158,,0,-1,[]
4159,探索5最后的舞会-南瓜,item_4159,item_des_4159,item_2209GhostMansion_pumpkin,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_getway_4159,,0,-1,[]
4721,使用后获得150金币,item_get_gold,,item_product_150gold,3,-1,19,0,,0,,0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1002,150]",-1,-1,[-1],,,0,-1,[]
6000,铁锹,item_6000,item_des_6000,item_6000,13,3,3,0,,0,"[[6301,20],[2003,4],[2005,4]]",0,900,0,0,0,20,0,0,0,0,[],-1,1,0,[],99999,0,[0],item_getway_4370,30006,0,-1,[]
6001,满级地图金币加工,item_get_gold_20,,item_product_gold,3,-1,19,0,,0,"[[2001,15],[2004,2]]",0,600,0,0,0,1,0,0,0,0,[],-1,1,9,"[1002,20]",99999,0,[0],item_getway_4370,30006,0,-1,[]
6301,满级活动-掉落树皮,item_6301,item_des_6301,item_6301,13,3,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],99999,0,[0],item_getway_4426,30006,0,-1,[]
6302,翻翻了活动幸运币,item_6302,item_des_6302,icon_luckyclover,58,-1,4,0,,0,[],0,0,0,0,0,5,0,0,0,0,[],-1,1,0,[],999999,0,[0],item_getway_4427,,0,-1,[]
7001,能量石碎片（小）,item_convertFactory_1_1,item_convertFactory_desc_1_1,item_convertFactory_1_1,13,4,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[1],9999,0,[0],item_get_way_Obstacle,,0,-1,[]
7002,能量石碎片（中）,item_convertFactory_1_2,item_convertFactory_desc_1_2,item_convertFactory_1_2,13,4,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[2],9999,0,[0],item_get_way_Obstacle,,0,-1,[]
7003,能量石碎片（大）,item_convertFactory_1_3,item_convertFactory_desc_1_3,item_convertFactory_1_3,13,4,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[3],9999,0,[0],item_get_way_Obstacle,,0,-1,[]
7004,能量晶石,item_convertFactory_1_4,item_convertFactory_desc_1_4,item_convertFactory_1_4,13,4,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[5],9999,0,[0],item_get_way_Obstacle,,0,-1,[]
7005,能量源石,item_convertFactory_1_5,item_convertFactory_desc_1_5,item_convertFactory_1_5,13,4,7,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,4,[10],9999,0,[0],item_get_way_Obstacle,,0,-1,[]
8001,商人兑换道具-1,item_exchange_1,item_exchange_desc_1,item_exchange_1,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8002,商人兑换道具-2,item_exchange_2,item_exchange_desc_2,item_exchange_2,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8003,商人兑换道具-3,item_exchange_3,item_exchange_desc_3,item_exchange_3,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8004,商人兑换道具-4,item_exchange_4,item_exchange_desc_4,item_exchange_4,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8005,商人兑换道具-5,item_exchange_5,item_exchange_desc_5,item_exchange_5,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8006,商人兑换道具-6,item_exchange_6,item_exchange_desc_6,item_exchange_6,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8007,商人兑换道具-7,item_exchange_7,item_exchange_desc_7,item_exchange_7,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
8008,商人兑换道具-8,item_exchange_8,item_exchange_desc_8,item_exchange_8,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
9001,探索场景体力材料-1,item_mapEnergy_material_1,item_mapEnergy_material_desc_1,item_outFactory_material_1,13,4,2,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
9002,探索场景体力材料-2,item_mapEnergy_material_2,item_mapEnergy_material_desc_2,item_outFactory_material_2,13,4,2,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
9003,探索场景体力材料-3,item_mapEnergy_material_3,item_mapEnergy_material_desc_3,item_outFactory_material_3,13,4,2,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,0,[0],item_get_way_box,,0,-1,[]
10001,探索场景体力产物-1,item_mapEnergy_product_1,item_mapEnergy_product_desc_1,item_outFactory_product_1,1,-1,10,0,,0,"[[9001,3]]",0,60,0,0,0,0,0,0,0,0,[],-1,1,1,[25],-1,0,[0],,,0,-1,[]
10002,探索场景体力产物-2,item_mapEnergy_product_2,item_mapEnergy_product_desc_2,item_outFactory_product_2,1,-1,10,0,,0,"[[9002,3]]",0,60,0,0,0,0,0,0,0,0,[],-1,1,1,[25],-1,0,[0],,,0,-1,[]
10003,探索场景体力产物-3,item_mapEnergy_product_3,item_mapEnergy_product_desc_3,item_outFactory_product_3,1,-1,10,0,,0,"[[9003,3]]",0,60,0,0,0,0,0,0,0,0,[],-1,1,1,[25],-1,0,[0],,,0,-1,[]
10004,香肠,sausage,sausage,icon_sausage,1,-1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,1,[5],-1,0,[0],item_get_way_box,,0,-1,[]
10005,肉罐头,canned,canned,icon_canned,1,-1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,1,[8],-1,0,[0],item_get_way_box,,0,-1,[]
11001,炸弹,item_bomb,item_desc_bomb,bomb_1,19,-1,11,0,,0,[],0,0,180,0,0,0,0,0,0,0,[],-1,1,6,[2],-1,-1,[-1],,,0,-1,[]
13001,家园体力装置冷却道具-1,item_gear,item_gear_desc,item_gear,13,4,13,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,5,[0],9999,5,[5],,,0,-1,[]
101001,仙女教母,partner_name_1,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[31001,20]"
102001,查尔斯王子,partner_name_2,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[31002,20]"
103001,多蕾丝,partner_name_3,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[31003,20]"
104001,灰姑娘妈妈-艾琳娜,partner_name_4,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[31004,20]"
201001,灰姑娘辛德瑞拉,partner_name_5,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32001,30]"
202001,灰姑娘妈妈带翅膀,partner_name_6,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32002,30]"
203001,艾瑞尔,partner_name_7,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32003,30]"
204001,卡特,partner_name_8,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32004,30]"
301001,警卫,partner_name_9,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32005,40]"
302001,国王,partner_name_10,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32006,40]"
401001,邪恶女王,partner_name_11,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32007,50]"
402001,美人鱼,partner_name_12,dragon_desc_14001,dragon_wheat_lv1,,-1,14,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,0,7,[],1,-1,[-1],,,0,-1,"[32008,50]"
15000,肥料,item_fertilizer,item_desc_fertilizer,item_fertilizer,13,4,15,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,5,[5],,,0,-1,[]
15001,龙探索获得的钥匙,dragon_key_1,dragon_key_1_desc,dragon_key_1,13,4,17,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,-1,[-1],,,0,-1,[]
15002,浮岛龙探索获得的钥匙,dragon_key_2,dragon_key_2_desc,item_dragonscene_key,13,4,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,-1,[-1],,,0,-1,[]
16000,龙挂机加速道具,item_dragon_speedup,item_desc_dragon_speedup,item_dragon_speedupproduct,13,4,16,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,8,[7200],-1,5,[5],,,0,-1,[]
19000,使用后获得150金币,item_get_gold,,item_product_gold,3,-1,19,0,,0,"[[4085,5]]",0,300,0,0,0,0,0,0,0,0,[],-1,1,9,"[1002,150]",-1,-1,[-1],,,0,-1,[]
19001,金币少量图标（使用后获得1金币）,item_gold1,,item_gold1,3,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1002,1]",-1,-1,[-1],,,0,-1,[]
19002,金币多量图标（使用后获得1金币）,item_gold2,,item_gold2,3,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1002,1]",-1,-1,[-1],,,0,-1,[]
19003,金币超多图标（使用后获得1金币）,item_gold3,,item_gold3,3,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1002,1]",-1,-1,[-1],,,0,-1,[]
19004,钻石少量图标（使用后获得1钻石）,item_diamond1,,item_diamond1,2,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1001,1]",-1,-1,[-1],,,0,-1,[]
19005,钻石多量图标（使用后获得1钻石）,item_diamond2,,item_diamond2,2,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1001,1]",-1,-1,[-1],,,0,-1,[]
19007,体力中量图标（使用后获得1体力）,icon_energy01,,icon_energy01,1,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1003,1]",-1,-1,[-1],,,0,-1,[]
19008,体力大量图标（使用后获得1体力）,icon_energy01,,icon_energy02,1,-1,19,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,9,"[1003,1]",-1,-1,[-1],,,0,-1,[]
20000,障碍体力折扣buff_5折_5min,icon_gold,icon_gold,item_energy_discount,0,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[1],-1,-1,[-1],,,0,-1,[]
20001,障碍体力折扣buff_7.5折_10min,icon_gold,icon_gold,,0,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[2],-1,-1,[-1],,,0,-1,[]
20002,障碍体力折扣buff_7.5折_5min,icon_gold,icon_gold,,0,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[3],-1,-1,[-1],,,0,-1,[]
20003,龙PVE采集暴击buff,icon_gold,icon_gold,ui_adventure_map_buff02,2011,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[4],-1,-1,[-1],,,0,-1,[]
20004,龙PVE掉落暴击buff,icon_gold,icon_gold,ui_adventure_map_buff01,2010,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[5],-1,-1,[-1],,,0,-1,[]
20005,跑酷双倍积分buff,icon_gold,icon_gold,parkour_buff,3002,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[6],-1,-1,[-1],,,0,-1,[]
20006,障碍体力折扣buff_5折_20min,icon_gold,icon_gold,item_energy_discount,13,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[7],-1,-1,[-1],,,0,-1,[]
20007,小动物体力折扣buff_5折_10min,icon_gold,icon_gold,item_energy_discount,13,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[8],-1,-1,[-1],,,0,-1,[]
20008,龙力折扣buff_5折_5min,icon_gold,icon_gold,item_power_discount,112,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[9],-1,-1,[-1],,,0,-1,[]
20009,割草双倍积分buff,icon_gold,icon_gold,item_mow_doublebuff,4002,-1,20,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,10,[10],-1,-1,[-1],,,0,-1,[]
22000,探索加速,item_commission_speedup,item_commission_speedup_desc,item_commission_speedup,13,4,22,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,11,[1800],-1,5,[5],,,0,-1,[]
24000,默认相框,frame_24000,frame_desc_24000,frame_24000,20,-1,24,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,15,[24000],1,-1,[-1],,,0,-1,[]
